Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
20/12/2019 00:00;20/12/2019 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;16.0;16.2708333333;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
21/12/2019 00:00;21/12/2019 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;36.0;36.4875;µg-m3;33.0;100;33.0;N;-1;45.757732;4.854214
21/12/2019 00:00;21/12/2019 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;11.0;10.6833333333;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
22/12/2019 00:00;22/12/2019 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;9.4;9.35;µg-m3;17.0;100;17.0;N;-1;45.757732;4.854214
22/12/2019 00:00;22/12/2019 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;2.5;2.4833333333;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
23/12/2019 00:00;23/12/2019 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;52.0;51.6466666667;µg-m3;63.0;100;63.0;N;-1;45.757732;4.854214
23/12/2019 00:00;23/12/2019 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;17.0;16.8208333333;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
24/12/2019 00:00;24/12/2019 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;50.0;49.5652173913;µg-m3;96.0;100;96.0;A;1;45.757732;4.854214
24/12/2019 00:00;24/12/2019 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;15.0;14.9041666667;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
25/12/2019 00:00;25/12/2019 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;44.0;43.6454545455;µg-m3;92.0;100;92.0;R;1;45.757732;4.854214
25/12/2019 00:00;25/12/2019 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;10.0;10.1833333333;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
26/12/2019 00:00;26/12/2019 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;45.0;44.5277777778;µg-m3;75.0;100;75.0;R;1;45.757732;4.854214
26/12/2019 00:00;26/12/2019 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;19.0;19.1375;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
27/12/2019 00:00;27/12/2019 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;48.0;48.3588235294;µg-m3;71.0;100;71.0;N;-1;45.757732;4.854214
27/12/2019 00:00;27/12/2019 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;25.0;24.7;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
28/12/2019 00:00;28/12/2019 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;16.0;15.8444444444;µg-m3;38.0;100;38.0;N;-1;45.757732;4.854214
28/12/2019 00:00;28/12/2019 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;23.0;22.75;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
29/12/2019 00:00;29/12/2019 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;18.0;18.2833333333;µg-m3;50.0;100;50.0;N;-1;45.757732;4.854214
29/12/2019 00:00;29/12/2019 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;16.0;15.725;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
30/12/2019 00:00;30/12/2019 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;37.0;36.925;µg-m3;100.0;100;100.0;R;1;45.757732;4.854214
30/12/2019 00:00;30/12/2019 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;22.0;22.4708333333;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
31/12/2019 00:00;31/12/2019 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;42.0;41.9272727273;µg-m3;92.0;100;92.0;R;1;45.757732;4.854214
31/12/2019 00:00;31/12/2019 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;31.0;30.5166666667;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
01/01/2020 00:00;01/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;38.0;38.2041666667;µg-m3;100.0;100;100.0;R;1;45.757732;4.854214
01/01/2020 00:00;01/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;16.0;16.0708333333;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
02/01/2020 00:00;02/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;43.0;42.5875;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
02/01/2020 00:00;02/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;23.0;22.5875;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
03/01/2020 00:00;03/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;64.0;64.3958333333;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
03/01/2020 00:00;03/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;26.0;25.9958333333;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
04/01/2020 00:00;04/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;34.0;34.4916666667;µg-m3;100.0;100;100.0;R;1;45.757732;4.854214
04/01/2020 00:00;04/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;16.0;15.6625;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
05/01/2020 00:00;05/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;25.0;25.3583333333;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
05/01/2020 00:00;05/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;30.0;29.6666666667;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
06/01/2020 00:00;06/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;54.0;54.1125;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
06/01/2020 00:00;06/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;24.0;23.675;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
07/01/2020 00:00;07/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;41.0;41.1458333333;µg-m3;100.0;100;100.0;R;1;45.757732;4.854214
07/01/2020 00:00;07/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;32.0;31.9416666667;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
08/01/2020 00:00;08/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;46.0;45.5583333333;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
08/01/2020 00:00;08/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;34.0;33.7833333333;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
09/01/2020 00:00;09/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;29.0;29.1291666667;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
09/01/2020 00:00;09/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;16.0;15.8833333333;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
10/01/2020 00:00;10/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;21.0;21.3916666667;µg-m3;100.0;100;100.0;R;1;45.757732;4.854214
10/01/2020 00:00;10/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;24.0;23.8083333333;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
11/01/2020 00:00;11/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;14.0;13.5;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
11/01/2020 00:00;11/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;38.0;38.2458333333;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
12/01/2020 00:00;12/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;39.0;39.1541666667;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
12/01/2020 00:00;12/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;27.0;27.4041666667;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
13/01/2020 00:00;13/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;48.0;48.3458333333;µg-m3;100.0;100;100.0;R;1;45.757732;4.854214
13/01/2020 00:00;13/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;21.0;20.5166666667;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
14/01/2020 00:00;14/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;20.0;20.1791666667;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
14/01/2020 00:00;14/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;18.0;18.3708333333;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
15/01/2020 00:00;15/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;20.0;20.1125;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
15/01/2020 00:00;15/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;23.0;22.6333333333;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
16/01/2020 00:00;16/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;33.0;33.2416666667;µg-m3;100.0;100;100.0;R;1;45.757732;4.854214
16/01/2020 00:00;16/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;14.0;13.7875;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
17/01/2020 00:00;17/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;34.0;33.65;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
17/01/2020 00:00;17/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;20.0;20.1583333333;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
18/01/2020 00:00;18/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;28.0;27.675;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
18/01/2020 00:00;18/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;18.0;18.075;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
19/01/2020 00:00;19/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;7.1;7.1291666667;µg-m3;100.0;100;100.0;R;1;45.757732;4.854214
19/01/2020 00:00;19/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;7.1;7.0666666667;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
20/01/2020 00:00;20/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;21.0;21.275;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
20/01/2020 00:00;20/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;16.0;15.7666666667;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
21/01/2020 00:00;21/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;42.0;41.8958333333;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
21/01/2020 00:00;21/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;24.0;24.4272727273;µg-m3;92.0;100;92.0;R;1;44.86121;-0.58037
22/01/2020 00:00;22/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;50.0;49.85;µg-m3;100.0;100;100.0;R;1;45.757732;4.854214
22/01/2020 00:00;22/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;29.0;28.5913043478;µg-m3;96.0;100;96.0;R;1;44.86121;-0.58037
23/01/2020 00:00;23/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;40.0;39.9708333333;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
23/01/2020 00:00;23/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;22.0;21.675;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
24/01/2020 00:00;24/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;62.0;61.675;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
24/01/2020 00:00;24/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;26.0;25.8916666667;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
25/01/2020 00:00;25/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;55.0;55.3833333333;µg-m3;100.0;100;100.0;R;1;45.757732;4.854214
25/01/2020 00:00;25/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;28.0;28.3125;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
26/01/2020 00:00;26/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;40.0;39.625;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
26/01/2020 00:00;26/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;23.0;23.1541666667;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
27/01/2020 00:00;27/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;31.0;30.5125;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
27/01/2020 00:00;27/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;20.0;19.9173913043;µg-m3;96.0;100;96.0;R;1;44.86121;-0.58037
28/01/2020 00:00;28/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;28.0;28.1041666667;µg-m3;100.0;100;100.0;R;1;45.757732;4.854214
28/01/2020 00:00;28/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;8.6;8.5625;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
29/01/2020 00:00;29/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;53.0;52.8083333333;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
29/01/2020 00:00;29/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;26.0;25.6666666667;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
30/01/2020 00:00;30/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;44.0;44.3875;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
30/01/2020 00:00;30/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;15.0;15.4;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
31/01/2020 00:00;31/01/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;54.0;53.7666666667;µg-m3;100.0;100;100.0;R;1;45.757732;4.854214
31/01/2020 00:00;31/01/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;17.0;17.325;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
01/02/2020 00:00;01/02/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;40.0;39.7458333333;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
01/02/2020 00:00;01/02/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;8.0;8.0166666667;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
02/02/2020 00:00;02/02/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;37.0;37.1541666667;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
02/02/2020 00:00;02/02/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;15.0;14.9625;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
03/02/2020 00:00;03/02/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;50.0;49.9083333333;µg-m3;100.0;100;100.0;R;1;45.757732;4.854214
03/02/2020 00:00;03/02/2020 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;19.0;19.4;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
04/02/2020 00:00;04/02/2020 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;14.0;14.1826086957;µg-m3;96.0;100;96.0;A;1;45.757732;4.854214
